postcodes,district,county,country,district_county,lat,long
2350,Santarém,Torres Novas,Portugal,Santarém_Torres Novas,39.454737,-8.544908367579774
2260,Santarém,Vila Nova da Barquinha,Portugal,Santarém_Vila Nova da Barquinha,39.46695175,-8.417387681707794
7580,Setúbal,Alcácer do Sal,Portugal,Setúbal_Alcácer do Sal,38.40461415,-8.605437404764622
7595,Setúbal,Alcácer do Sal,Portugal,Setúbal_Alcácer do Sal,38.40461415,-8.605437404764622
2894,Setúbal,Alcochete,Portugal,Setúbal_Alcochete,38.75571340772487,-8.999249033520917
2800,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2804,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2805,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2809,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2825,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2829,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2820,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2821,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2810,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2814,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2815,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2819,Setúbal,Almada,Portugal,Setúbal_Almada,38.678805,-9.160462324041578
2834,Setúbal,Barreiro,Portugal,Setúbal_Barreiro,38.66262605,-9.072662551391545
2830,Setúbal,Barreiro,Portugal,Setúbal_Barreiro,38.66262605,-9.072662551391545
2835,Setúbal,Barreiro,Portugal,Setúbal_Barreiro,38.66262605,-9.072662551391545
2839,Setúbal,Barreiro,Portugal,Setúbal_Barreiro,38.66262605,-9.072662551391545
7570,Setúbal,Grândola,Portugal,Setúbal_Grândola,38.1761082,-8.517013210255708
2860,Setúbal,Moita,Portugal,Setúbal_Moita,40.2961161,-7.1986593429915136
2864,Setúbal,Moita,Portugal,Setúbal_Moita,40.2961161,-7.1986593429915136
2870,Setúbal,Montijo,Portugal,Setúbal_Montijo,38.7057119,-9.003097722875136
2985,Setúbal,Montijo,Portugal,Setúbal_Montijo,38.7057119,-9.003097722875136
2965,Setúbal,Palmela,Portugal,Setúbal_Palmela,38.5661641,-8.9002605
2950,Setúbal,Palmela,Portugal,Setúbal_Palmela,38.5661641,-8.9002605
2954,Setúbal,Palmela,Portugal,Setúbal_Palmela,38.5661641,-8.9002605
2955,Setúbal,Palmela,Portugal,Setúbal_Palmela,38.5661641,-8.9002605
2951,Setúbal,Palmela,Portugal,Setúbal_Palmela,38.5661641,-8.9002605
2959,Setúbal,Palmela,Portugal,Setúbal_Palmela,38.5661641,-8.9002605
7540,Setúbal,Santiago do Cacém,Portugal,Setúbal_Santiago do Cacém,37.9718986,-8.687527653797488
7565,Setúbal,Santiago do Cacém,Portugal,Setúbal_Santiago do Cacém,37.9718986,-8.687527653797488
7555,Setúbal,Santiago do Cacém,Portugal,Setúbal_Santiago do Cacém,37.9718986,-8.687527653797488
7500,Setúbal,Santiago do Cacém,Portugal,Setúbal_Santiago do Cacém,37.9718986,-8.687527653797488
2840,Setúbal,Seixal,Portugal,Setúbal_Seixal,38.6460299,-9.089757660657
2865,Setúbal,Seixal,Portugal,Setúbal_Seixal,38.6460299,-9.089757660657
2845,Setúbal,Seixal,Portugal,Setúbal_Seixal,38.6460299,-9.089757660657
2848,Setúbal,Seixal,Portugal,Setúbal_Seixal,38.6460299,-9.089757660657
2844,Setúbal,Seixal,Portugal,Setúbal_Seixal,38.6460299,-9.089757660657
2855,Setúbal,Seixal,Portugal,Setúbal_Seixal,38.6460299,-9.089757660657
2975,Setúbal,Sesimbra,Portugal,Setúbal_Sesimbra,38.4528045,-9.106763
2970,Setúbal,Sesimbra,Portugal,Setúbal_Sesimbra,38.4528045,-9.106763
2910,Setúbal,Setúbal,Portugal,Setúbal_Setúbal,38.29755455,-8.461611489923735
2914,Setúbal,Setúbal,Portugal,Setúbal_Setúbal,38.29755455,-8.461611489923735
2925,Setúbal,Setúbal,Portugal,Setúbal_Setúbal,38.29755455,-8.461611489923735
2929,Setúbal,Setúbal,Portugal,Setúbal_Setúbal,38.29755455,-8.461611489923735
2900,Setúbal,Setúbal,Portugal,Setúbal_Setúbal,38.29755455,-8.461611489923735
2904,Setúbal,Setúbal,Portugal,Setúbal_Setúbal,38.29755455,-8.461611489923735
7520,Setúbal,Sines,Portugal,Setúbal_Sines,37.9453566,-8.811995266182858
4970,Viana do Castelo,Arcos de Valdevez,Portugal,Viana do Castelo_Arcos de Valdevez,41.8475106,-8.420169852304
4974,Viana do Castelo,Arcos de Valdevez,Portugal,Viana do Castelo_Arcos de Valdevez,41.8475106,-8.420169852304
4910,Viana do Castelo,Caminha,Portugal,Viana do Castelo_Caminha,41.876875749999996,-8.84222336746214
4914,Viana do Castelo,Caminha,Portugal,Viana do Castelo_Caminha,41.876875749999996,-8.84222336746214
4960,Viana do Castelo,Melgaço,Portugal,Viana do Castelo_Melgaço,42.11290885,-8.258067279809108
4964,Viana do Castelo,Melgaço,Portugal,Viana do Castelo_Melgaço,42.11290885,-8.258067279809108
4950,Viana do Castelo,Monção,Portugal,Viana do Castelo_Monção,42.0702329,-8.477799657722652
4940,Viana do Castelo,Paredes de Coura,Portugal,Viana do Castelo_Paredes de Coura,41.91206735,-8.55581385071364
4944,Viana do Castelo,Paredes de Coura,Portugal,Viana do Castelo_Paredes de Coura,41.91206735,-8.55581385071364
4980,Viana do Castelo,Ponte da Barca,Portugal,Viana do Castelo_Ponte da Barca,41.80600765,-8.415000093962036
4990,Viana do Castelo,Ponte de Lima,Portugal,Viana do Castelo_Ponte de Lima,41.76543875,-8.58363696122824
4924,Viana do Castelo,Vila Nova de Cerveira,Portugal,Viana do Castelo_Vila Nova de Cerveira,41.93884525,-8.737687421317933
4930,Viana do Castelo,Valença,Portugal,Viana do Castelo_Valença,42.030178649999996,-8.644078166718005
4900,Viana do Castelo,Viana do Castelo,Portugal,Viana do Castelo_Viana do Castelo,41.8803257,-8.522827052979885
4905,Viana do Castelo,Viana do Castelo,Portugal,Viana do Castelo_Viana do Castelo,41.8803257,-8.522827052979885
4925,Viana do Castelo,Viana do Castelo,Portugal,Viana do Castelo_Viana do Castelo,41.8803257,-8.522827052979885
4935,Viana do Castelo,Viana do Castelo,Portugal,Viana do Castelo_Viana do Castelo,41.8803257,-8.522827052979885
4939,Viana do Castelo,Viana do Castelo,Portugal,Viana do Castelo_Viana do Castelo,41.8803257,-8.522827052979885
4904,Viana do Castelo,Viana do Castelo,Portugal,Viana do Castelo_Viana do Castelo,41.8803257,-8.522827052979885
4920,Viana do Castelo,Vila Nova de Cerveira,Portugal,Viana do Castelo_Vila Nova de Cerveira,41.93884525,-8.737687421317933
5070,Vila Real,Alijó,Portugal,Vila Real_Alijó,41.27311495,-7.475751173959678
5085,Vila Real,Alijó,Portugal,Vila Real_Alijó,41.27311495,-7.475751173959678
5460,Vila Real,Boticas,Portugal,Vila Real_Boticas,41.697178,-7.674973845962594
5400,Vila Real,Chaves,Portugal,Vila Real_Chaves,38.706676,-9.284354247453598
5425,Vila Real,Chaves,Portugal,Vila Real_Chaves,38.706676,-9.284354247453598
5040,Vila Real,Mesão Frio,Portugal,Vila Real_Mesão Frio,41.160636999999994,-7.890530886702928
4880,Vila Real,Mondim de Basto,Portugal,Vila Real_Mondim de Basto,41.408055649999994,-7.958375893865757
5470,Vila Real,Montalegre,Portugal,Vila Real_Montalegre,41.822440900000004,-7.783824703325438
5090,Vila Real,Murça,Portugal,Vila Real_Murça,41.1140729,-7.232392317715308
5050,Vila Real,Peso da Régua,Portugal,Vila Real_Peso da Régua,41.168139350000004,-7.780191539652854
5054,Vila Real,Peso da Régua,Portugal,Vila Real_Peso da Régua,41.168139350000004,-7.780191539652854
4870,Vila Real,Ribeira de Pena,Portugal,Vila Real_Ribeira de Pena,41.513244099999994,-7.821696355030255
5060,Vila Real,Sabrosa,Portugal,Vila Real_Sabrosa,39.6869196,-7.5122736
5030,Vila Real,Santa Marta de Penaguião,Portugal,Vila Real_Santa Marta de Penaguião,41.20460515,-7.782712309814004
5430,Vila Real,Valpaços,Portugal,Vila Real_Valpaços,41.60710385,-7.304712511472436
5445,Vila Real,Valpaços,Portugal,Vila Real_Valpaços,41.60710385,-7.304712511472436
5450,Vila Real,Vila Pouca de Aguiar,Portugal,Vila Real_Vila Pouca de Aguiar,41.50027555,-7.647902730399334
5000,Vila Real,Vila Real,Portugal,Vila Real_Vila Real,41.5229299,-7.5466312481173325
5004,Vila Real,Vila Real,Portugal,Vila Real_Vila Real,41.5229299,-7.5466312481173325
5110,Viseu,Armamar,Portugal,Viseu_Armamar,41.1015396,-7.686012271287224
5114,Viseu,Armamar,Portugal,Viseu_Armamar,41.1015396,-7.686012271287224
3430,Viseu,Carregal do Sal,Portugal,Viseu_Carregal do Sal,40.414367999999996,-7.881021637810878
3600,Viseu,Castro Daire,Portugal,Viseu_Castro Daire,41.0339788,-8.1823373
4690,Viseu,Cinfães,Portugal,Viseu_Cinfães,41.0692453,-8.0913192183909
5100,Viseu,Lamego,Portugal,Viseu_Lamego,41.1021301,-7.821211680452461
3530,Viseu,Mangualde,Portugal,Viseu_Mangualde,40.613621699999996,-7.763194720975738
3534,Viseu,Mangualde,Portugal,Viseu_Mangualde,40.613621699999996,-7.763194720975738
3620,Viseu,Moimenta da Beira,Portugal,Viseu_Moimenta da Beira,40.98393635,-7.614401980165889
3624,Viseu,Moimenta da Beira,Portugal,Viseu_Moimenta da Beira,40.98393635,-7.614401980165889
3450,Viseu,Mortágua,Portugal,Viseu_Mortágua,40.37612185,-8.210333082577721
3525,Viseu,Nelas,Portugal,Viseu_Nelas,40.738024049058424,-7.856070653362222
3520,Viseu,Nelas,Portugal,Viseu_Nelas,40.738024049058424,-7.856070653362222
3680,Viseu,Oliveira de Frades,Portugal,Viseu_Oliveira de Frades,40.725496750000005,-8.183912315118784
3630,Viseu,Penedono,Portugal,Viseu_Penedono,40.9831056,-7.390532490896566
4660,Viseu,Resende,Portugal,Viseu_Resende,41.89929345,-8.567106718194866
4664,Viseu,Resende,Portugal,Viseu_Resende,41.89929345,-8.567106718194866
3440,Viseu,Santa Comba Dão,Portugal,Viseu_Santa Comba Dão,40.3896887,-8.147848978408204
5130,Viseu,São João da Pesqueira,Portugal,Viseu_São João da Pesqueira,41.14216785,-7.413788551003492
3660,Viseu,São Pedro do Sul,Portugal,Viseu_São Pedro do Sul,40.7613249,-8.057453059592005
3560,Viseu,Sátão,Portugal,Viseu_Sátão,40.658902046673475,-7.8180287170466425
3650,Viseu,Sátão,Portugal,Viseu_Sátão,40.658902046673475,-7.8180287170466425
3640,Viseu,Sernancelhe,Portugal,Viseu_Sernancelhe,40.9012084,-7.4955
5120,Viseu,Tabuaço,Portugal,Viseu_Tabuaço,40.986967199999995,-7.53573801233753
3610,Viseu,Tarouca,Portugal,Viseu_Tarouca,41.006715,-7.784047207595763
3465,Viseu,Tondela,Portugal,Viseu_Tondela,40.50876135,-8.091004411070063
3460,Viseu,Tondela,Portugal,Viseu_Tondela,40.50876135,-8.091004411070063
3475,Viseu,Tondela,Portugal,Viseu_Tondela,40.50876135,-8.091004411070063
3464,Viseu,Tondela,Portugal,Viseu_Tondela,40.50876135,-8.091004411070063
3654,Viseu,Vila Nova de Paiva,Portugal,Viseu_Vila Nova de Paiva,40.8488759,-7.731096262979038
3515,Viseu,Viseu,Portugal,Viseu_Viseu,40.7686621,-7.929704809458965
3519,Viseu,Viseu,Portugal,Viseu_Viseu,40.7686621,-7.929704809458965
3510,Viseu,Viseu,Portugal,Viseu_Viseu,40.7686621,-7.929704809458965
3503,Viseu,Viseu,Portugal,Viseu_Viseu,40.7686621,-7.929704809458965
3505,Viseu,Viseu,Portugal,Viseu_Viseu,40.7686621,-7.929704809458965
3500,Viseu,Viseu,Portugal,Viseu_Viseu,40.7686621,-7.929704809458965
3504,Viseu,Viseu,Portugal,Viseu_Viseu,40.7686621,-7.929704809458965
3514,Viseu,Viseu,Portugal,Viseu_Viseu,40.7686621,-7.929704809458965
3670,Viseu,Vouzela,Portugal,Viseu_Vouzela,40.72411975,-8.109570797171763
