year,month,date,postcodes,energy_kwh,energy_standardized
2023,6,2023-06,2550,3212400.272,-1.3419032235198851
2023,7,2023-07,2550,3699005.307,-0.5331567903893439
2023,8,2023-08,2550,4498446.181,0.7955285063960914
2023,9,2023-09,2550,4764997.517,1.2385416828548605
2023,10,2023-10,2550,4543536.594,0.8704695942583096
2023,11,2023-11,2550,4354042.086,0.5555262697552528
2023,12,2023-12,2550,4692966.315,1.1188245128679015
2023,1,2023-01,2560,18807905.64,1.4847782961818323
2023,2,2023-02,2560,16784858.149,-0.0222402439983542
2023,3,2023-03,2560,16799400.611,-0.011407201298484297
2023,4,2023-04,2560,14683333.034,-1.5877187238900052
2023,5,2023-05,2560,15345322.986,-1.0945858955628471
2023,6,2023-06,2560,15617468.58,-0.8918578540260552
2023,7,2023-07,2560,16074671.76,-0.5512758004882233
2023,8,2023-08,2560,16574648.671,-0.1788305277543766
2023,9,2023-09,2560,16754049.763,-0.04519017923298266
2023,10,2023-10,2560,17567870.787,0.5610454019941239
2023,11,2023-11,2560,17484857.995,0.49920710251145467
2023,12,2023-12,2560,19282178.024,1.8380756255639314
2023,1,2023-01,2565,10352245.316,0.8078485538910589
2023,2,2023-02,2565,9111688.762,-0.7889467175316247
2023,3,2023-03,2565,9862795.77,0.1778484800268087
2023,4,2023-04,2565,8632704.871,-1.4054758147100832
2023,5,2023-05,2565,9065085.782,-0.848932227952947
2023,6,2023-06,2565,8929019.499,-1.0240713593322492
2023,7,2023-07,2565,9398176.724,-0.42019075750215507
2023,8,2023-08,2565,9382750.279,-0.44004706663327636
2023,9,2023-09,2565,9868957.132,0.18577914120900177
2023,10,2023-10,2565,10170228.014,0.5735630904725864
2023,11,2023-11,2565,10747942.56,1.317174377124902
2023,12,2023-12,2565,11173900.291,1.8654503009379921
2023,1,2023-01,2580,21679633.31,0.9788838540940448
2023,2,2023-02,2580,18950595.798,-0.9937129851593309
2023,3,2023-03,2580,20154931.421,-0.12319778231442187
2023,4,2023-04,2580,17979120.899,-1.6959123161524015
2023,5,2023-05,2580,18729838.556,-1.153280245007055
2023,6,2023-06,2580,18953307.016,-0.9917532685802046
2023,7,2023-07,2580,20701937.154,0.27218768791991865
2023,8,2023-08,2580,20433251.034,0.07797658282051459
2023,9,2023-09,2580,20829469.781,0.36437053839950584
2023,10,2023-10,2580,21600566.689,0.9217330945353233
2023,11,2023-11,2580,21743671.611,1.0251718767351061
2023,12,2023-12,2580,22148145.731,1.3175329627089898
2023,1,2023-01,2590,2879091.34,1.7639110156887434
2023,2,2023-02,2590,2511578.998,0.5024206972694261
2023,3,2023-03,2590,2463615.173,0.337784319229478
2023,4,2023-04,2590,2103498.757,-0.8983193985821633
2023,5,2023-05,2590,2129002.849,-0.8107763110140314
2023,6,2023-06,2590,2101212.883,-0.9061656872385774
2023,7,2023-07,2590,2127060.567,-0.8174432161995999
2023,8,2023-08,2590,2150530.449,-0.7368825777287317
2023,9,2023-09,2590,2170609.157,-0.6679621828093996
2023,10,2023-10,2590,2344956.517,-0.06951287499821493
2023,11,2023-11,2590,2502796.031,0.4722730625608845
2023,12,2023-12,2590,2898541.279,1.8306731538221797
2023,1,2023-01,2600,29970604.159,-1.546733785826067
2023,2,2023-02,2600,30540500.444,-1.3803288978324324
2023,3,2023-03,2600,40188986.842,1.4369474042359456
2023,4,2023-04,2600,33337891.675,-0.5635143532895888
2023,5,2023-05,2600,37592539.029,0.6788066356861292
2023,6,2023-06,2600,37396827.851,0.6216606294541501
2023,7,2023-07,2600,38838808.23,1.0427066860300656
2023,8,2023-08,2600,37368204.382,0.613302818957219
2023,9,2023-09,2600,35654427.134,0.11289437885047172
2023,10,2023-10,2600,37439643.657,0.6341624821408829
2023,11,2023-11,2600,31272778.284,-1.1665099712089295
2023,12,2023-12,2600,33612284.313,-0.4833940271978539
2023,1,2023-01,2605,6660516.682,1.6755710589919237
2023,2,2023-02,2605,5991635.154,0.7238577625197459
2023,3,2023-03,2605,5768863.681,0.4068889660234058
2023,4,2023-04,2605,4884144.342,-0.851927615576641
2023,5,2023-05,2605,4951425.756,-0.75619673704466694
2023,6,2023-06,2605,4826593.385,-0.9338135829846077
2023,7,2023-07,2605,4932527.899,-0.7830854176687335
2023,8,2023-08,2605,4977899.056,-0.7185293915480265
2023,9,2023-09,2605,4925353.74,-0.7932931184729716
2023,10,2023-10,2605,5373263.396,-0.15598806908987847
2023,11,2023-11,2605,5716068.037,0.33176906169468007
2023,12,2023-12,2605,6786444.872,1.854747083155765
2023,1,2023-01,2610,8251094.049,2.040928415659122
2023,2,2023-02,2610,7406793.967,0.3920170384741896
2023,3,2023-03,2610,7340912.81,0.26335166032797763
2023,4,2023-04,2610,6435239.826,-1.5054205086727437
2023,5,2023-05,2610,6690288.116,-1.007313217108413
2023,6,2023-06,2610,6772996.232,-0.8457849212270793
2023,7,2023-07,2610,7021907.667,-0.3596628589021713
2023,8,2023-08,2610,7190981.61,-0.0294627865086963
2023,9,2023-09,2610,6971788.005,-0.45754616207170024
2023,10,2023-10,2610,7299082.711,0.18165780808235957
2023,11,2023-11,2610,7123332.446,-0.161581068331449
2023,12,2023-12,2610,7968393.561,1.488816600278613
2023,1,2023-01,2615,12913977.997,1.8481322385017465
2023,2,2023-02,2615,11524934.788,0.23954356369615062
2023,3,2023-03,2615,11563670.1,0.28440119216626664
2023,4,2023-04,2615,10529586.441,-0.9131247392743103
2023,5,2023-05,2615,11520940.388,0.2349178281099482
2023,6,2023-06,2615,11778481.286,0.5331643975023505
2023,7,2023-07,2615,12384070.101,1.234469657904758
2023,8,2023-08,2615,11689579.84,0.43021161800429947
2023,9,2023-09,2615,10139051.553,-1.365385686869694
2023,10,2023-10,2615,10429752.902,-1.0287374856314044
2023,11,2023-11,2615,10231209.026,-1.25866224845828
2023,12,2023-12,2615,11111764.578,-0.23893033565182256
2023,1,2023-01,2619,12257.489,0.9205162377192693
2023,2,2023-02,2619,11198.833,-0.039051098031569746
2023,3,2023-03,2619,11302.485,0.05489922528898584
2023,4,2023-04,2619,9523.643,-1.5574457466959613
2023,5,2023-05,2619,9721.097,-1.3784731543587467
2023,6,2023-06,2619,10945.453,-0.2687150979829693
2023,7,2023-07,2619,10760.893,-0.4360005499958748
2023,8,2023-08,2619,10792.656,-0.4072105206705276
2023,9,2023-09,2619,10794.851,-0.40522096948300984
2023,10,2023-10,2619,11659.923,0.378881547550522
2023,11,2023-11,2619,12657.444,1.283036030522812
2023,12,2023-12,2619,13288.233,1.8547840961370785
2023,1,2023-01,2620,6852323.832,1.5839443327483853
2023,2,2023-02,2620,6275314.674,0.5990429600502138
2023,3,2023-03,2620,6086841.805,0.27733716938672776
2023,4,2023-04,2620,5263712.174,-1.1276691329230155
2023,5,2023-05,2620,5487153.435,-0.7462755248231071
2023,6,2023-06,2620,5403091.08,-0.8897622055522549
2023,7,2023-07,2620,5532014.978,-0.6697010118028849
2023,8,2023-08,2620,5560201.147,-0.6215898230040368
2023,9,2023-09,2620,5508059.1,-0.7105914843357148
2023,10,2023-10,2620,5925286.91,0.0015778757160225922
2023,11,2023-11,2620,6101749.276,0.30278284637086683
2023,12,2023-12,2620,7096601.637,2.0009039981688006
2023,1,2023-01,2625,25367583.559,1.1279755009761474
2023,2,2023-02,2625,22917961.441,0.12243570535711536
2023,3,2023-03,2625,23656429.124,0.4255676201037645
2023,4,2023-04,2625,23331763.793,0.29229648894461746
2023,5,2023-05,2625,21767282.711,-0.3499037818173581
2023,6,2023-06,2625,19352936.304,-1.3409633312920504
2023,7,2023-07,2625,19211474.44,-1.3990316891702785
2023,8,2023-08,2625,19775063.509,-1.167685297785606
2023,9,2023-09,2625,20832714.573,-0.7335325250309591
2023,10,2023-10,2625,24764002.907,0.8802130559067808
2023,11,2023-11,2625,23899160.019,0.5252056715220789
2023,12,2023-12,2625,26559938.552,1.6174225822857524
2023,1,2023-01,2630,3961248.191,1.6360798246302977
2023,2,2023-02,2630,3507993.671,0.4679608865363147
2023,3,2023-03,2630,3324339.448,-0.0053492879485107624
2023,4,2023-04,2630,2908650.718,-1.0766543857227953
2023,5,2023-05,2630,2993661.044,-0.8575673885668844
2023,6,2023-06,2630,3001501.928,-0.8373600112818269
2023,7,2023-07,2630,3062600.855,-0.6798970173641448
2023,8,2023-08,2630,3127114.633,-0.5136333343240046
2023,9,2023-09,2630,3055356.646,-0.6985666551747299
2023,10,2023-10,2630,3348854.602,0.05783070120568581
2023,11,2023-11,2630,3518839.827,0.4959133937261418
2023,12,2023-12,2630,4106819.437,2.0112432742844515
2023,1,2023-01,2635,14614414.602,1.9758246276274372
2023,2,2023-02,2635,13031026.922,-0.2942285111667688
2023,3,2023-03,2635,13887226.252,0.9332775513409278
2023,4,2023-04,2635,11951293.643,-1.8422081689689016
2023,5,2023-05,2635,12861312.118,-0.5375432902233056
2023,6,2023-06,2635,12652484.397,-0.836933028763707
2023,7,2023-07,2635,12908723.136,-0.4695716042087177
2023,8,2023-08,2635,12949011.007,-0.4118121501128739
2023,9,2023-09,2635,12996328.297,-0.3439748389852934
2023,10,2023-10,2635,13757929.091,0.747908276416905
2023,11,2023-11,2635,13452662.366,0.31025696965943617
2023,12,2023-12,2635,13772643.713,0.7690041673848512
2023,1,2023-01,2640,9787557.406,1.5805749276747678
2023,2,2023-02,2640,8760990.02,0.44506551383668375
2023,3,2023-03,2640,8610358.821,0.27844893628430006
2023,4,2023-04,2640,7476674.587,-0.9755448468640159
2023,5,2023-05,2640,7606016.46,-0.8324768745147076
2023,6,2023-06,2640,7475175.706,-0.9772027930533594
2023,7,2023-07,2640,7688714.577,-0.7410026160872314
2023,8,2023-08,2640,7804837.847,-0.6125560396141092
2023,9,2023-09,2640,7703851.104,-0.7242597610776965
2023,10,2023-10,2640,8408577.154,0.05525366869332
2023,11,2023-11,2640,8838330.605,0.5306136848938593
2023,12,2023-12,2640,10142410.713,1.9730861998281923
2023,1,2023-01,2645,9642653.781,1.9045724799277755
2023,2,2023-02,2645,8631462.856,0.16784994460574018
2023,3,2023-03,2645,8762820.13,0.3934563383085633
2023,4,2023-04,2645,7822923.127,-1.2208187363928293
2023,5,2023-05,2645,8020291.325,-0.881838442218906
2023,6,2023-06,2645,8024670.781,-0.8743167173501314
2023,7,2023-07,2645,8257370.437,-0.4746545699303599
2023,8,2023-08,2645,8416333.336,-0.201635457369179
2023,9,2023-09,2645,8099555.208,-0.7457025568585539
2023,10,2023-10,2645,8550662.143,0.029074550495878395
2023,11,2023-11,2645,8580169.564,0.07975360797449933
2023,12,2023-12,2645,9595892.312,1.8242595588075028
2023,1,2023-01,2650,8258413.525,1.3788212627241372
2023,2,2023-02,2650,7410104.367,-0.7439818743734932
2023,3,2023-03,2650,7546300.399,-0.4031658390126557
2023,4,2023-04,2650,7073648.597,-1.5859265325385499
2023,5,2023-05,2650,7386159.898,-0.8039003527135985
2023,6,2023-06,2650,7497428.214,-0.5254632663791262
2023,7,2023-07,2650,7864734.801,0.39368226895673486
2023,8,2023-08,2650,7958289.891,0.6277938975659013
2023,9,2023-09,2650,7542953.828,-0.411540275797082
2023,10,2023-10,2650,7811215.494,0.25975591472198417
2023,11,2023-11,2650,7621801.208,-0.21423312186921112
2023,12,2023-12,2650,8517899.778,2.028157918714959
2023,1,2023-01,2655,4738742.323,1.6263653059312333
2023,2,2023-02,2655,4257629.947,0.3170418049170357
2023,3,2023-03,2655,4262003.112,0.3289431568546396
2023,4,2023-04,2655,3772724.284,-1.0026049387800544
2023,5,2023-05,2655,3795982.327,-0.9393093267638323
2023,6,2023-06,2655,3705747.007,-1.184880280643298
2023,7,2023-07,2655,3975755.504,-0.45006553001293526
2023,8,2023-08,2655,4098260.781,-0.11667348654084277
2023,9,2023-09,2655,3884134.407,-0.699407807358138
2023,10,2023-10,2655,4103290.82,-0.10298448454826507
2023,11,2023-11,2655,4214225.088,0.19891763106101626
2023,12,2023-12,2655,4885095.4,2.0246579558834372
2023,1,2023-01,2660,15356139.254,1.2672755141618524
2023,2,2023-02,2660,13718026.032,-1.2408795133708594
2023,3,2023-03,2660,14368414.271,-0.24505424953204769
2023,4,2023-04,2660,13396126.692,-1.733747428199558
2023,5,2023-05,2660,14012118.844,-0.7905868504019049
2023,6,2023-06,2660,14156740.907,-0.5691524894956841
2023,7,2023-07,2660,14735869.417,0.31756526873752977
2023,8,2023-08,2660,15174863.019,0.9897190583069015
2023,9,2023-09,2660,14411969.25,-0.17836616101301592
2023,10,2023-10,2660,14766141.075,0.36391494114402617
2023,11,2023-11,2660,14674879.452,0.2241820487687493
2023,12,2023-12,2660,15570265.787,1.5951298608939968
2023,1,2023-01,2665,12152208.689,1.6630730498137645
2023,2,2023-02,2665,10847423.947,0.16758335508129882
2023,3,2023-03,2665,11186283.23,0.5559696914467592
2023,4,2023-04,2665,9882048.233,-0.9388899085614484
2023,5,2023-05,2665,9943627.451,-0.8683103846259328
2023,6,2023-06,2665,9723130.45,-1.1210348242215904
2023,7,2023-07,2665,9904560.671,-0.9130870937763065
2023,8,2023-08,2665,10243146.788,-0.5250138488540554
2023,9,2023-09,2665,10184999.375,-0.5916599814441418
2023,10,2023-10,2665,10898600.068,0.22623928437624824
2023,11,2023-11,2665,11191975.917,0.562494411172395
2023,12,2023-12,2665,12256525.181,1.7826362495929988
2023,1,2023-01,2670,15030287.767,1.7621071834898323
2023,2,2023-02,2670,13605814.254,-0.22622693233122274
2023,3,2023-03,2670,13824961.664,0.07966732805354335
2023,4,2023-04,2670,12687550.862,-1.5079737763128451
2023,5,2023-05,2670,13318369.387,-0.6274533716140898
2023,6,2023-06,2670,13524874.066,-0.3392063143082409
2023,7,2023-07,2670,13761809.515,-0.008482834935212012
2023,8,2023-08,2670,13252418.579,-0.7195100089019215
2023,9,2023-09,2670,13125150.519,-0.8971555904048203
2023,10,2023-10,2670,14123238.199,0.496013020042124
2023,11,2023-11,2670,13857684.612,0.12534325904478263
2023,12,2023-12,2670,15102481.576,1.8628780381780699
2023,1,2023-01,2675,11894905.66,1.5452011040815177
2023,2,2023-02,2675,10788732.712,-0.04781350340913119
2023,3,2023-03,2675,10703810.203,-0.17011155597527963
2023,4,2023-04,2675,9632298.537,-1.7132099829625203
2023,5,2023-05,2675,10159755.954,-0.9536114304671967
2023,6,2023-06,2675,10412245.934,-0.5899971989745076
2023,7,2023-07,2675,10906976.254,0.12247061896793854
2023,8,2023-08,2675,10976517.619,0.2226180782509866
2023,9,2023-09,2675,10506566.982,-0.4541641834144244
2023,10,2023-10,2675,10952447.949,0.1879550212879607
2023,11,2023-11,2675,10708587.036,-0.16323237423403145
2023,12,2023-12,2675,12220362.16,2.013895406848701
2023,1,2023-01,2680,5298629.562,1.8535079515655777
2023,2,2023-02,2680,4738793.731,0.6404978516749102
2023,3,2023-03,2680,4613125.203,0.3682087532259884
2023,4,2023-04,2680,4028986.862,-0.8974581943516808
2023,5,2023-05,2680,4103877.398,-0.7351910232919824
2023,6,2023-06,2680,4072397.244,-0.8033998492256581
2023,7,2023-07,2680,4175156.346,-0.5807491690092017
2023,8,2023-08,2680,4115122.75,-0.7108254418170346
2023,9,2023-09,2680,4047609.121,-0.857108886574381
2023,10,2023-10,2680,4323224.629,-0.25992596905137455
2023,11,2023-11,2680,4512112.582,0.14934221645830645
2023,12,2023-12,2680,5289211.572,1.8331017603965283
2023,1,2023-01,2685,10197732.789,1.5027212366962215
2023,2,2023-02,2685,9245254.973,0.025884737097993635
2023,3,2023-03,2685,9216373.254,-0.01889696392835086
2023,4,2023-04,2685,8201705.409,-1.5921603862280214
2023,5,2023-05,2685,8593700.423,-0.9843640316977884
2023,6,2023-06,2685,8659489.152,-0.8823572504192451
2023,7,2023-07,2685,9140510.717,-0.13652339229413402
2023,8,2023-08,2685,9256399.773,0.043164979371608334
2023,9,2023-09,2685,8950084.947,-0.43178247641761786
2023,10,2023-10,2685,9462065.601,0.3620540877668535
2023,11,2023-11,2685,9282837.839,0.08415774601845519
2023,12,2023-12,2685,10536574.123,2.0281017140340283
2023,1,2023-01,2690,5773192.316,1.2766211890876416
2023,2,2023-02,2690,5591150.545,0.5958790345350503
2023,3,2023-03,2690,5773264.916,1.2768926755720316
2023,4,2023-04,2690,5022078.483,-1.5321564127885552
2023,5,2023-05,2690,5376622.518,-0.20634493038065327
2023,6,2023-06,2690,5358003.222,-0.27597147601172456
2023,7,2023-07,2690,5479213.986,0.1772941464169073
2023,8,2023-08,2690,5385148.804,-0.1744610266475305
2023,9,2023-09,2690,4981421.221,-1.6841935632735905
2023,10,2023-10,2690,5345858.954,-0.32138476285446904
2023,11,2023-11,2690,5313162.318,-0.4436532857049846
2023,12,2023-12,2690,5782513.717,1.3114784120498872
2023,1,2023-01,2695,6985552.389,1.0683735011154074
2023,2,2023-02,2695,6386416.191,-0.2300557462960181
2023,3,2023-03,2695,6494234.065,0.0036037813082891714
2023,4,2023-04,2695,5967187.635,-1.1385947734446629
2023,5,2023-05,2695,6211485.96,-0.6091590769661441
2023,6,2023-06,2695,6101545.76,-0.8474180431624441
2023,7,2023-07,2695,6176005.997,-0.6860501441559695
2023,8,2023-08,2695,6275501.17,-0.4704273141037971
2023,9,2023-09,2695,6347911.322,-0.313502295251395
2023,10,2023-10,2695,6662395.239,0.36803742315718485
2023,11,2023-11,2695,6643914.365,0.3279862504865509
2023,12,2023-12,2695,7658703.907,2.5272064373129903
2023,1,2023-01,2700,20588690.949,1.9370031966896115
2023,2,2023-02,2700,18289773.634,-0.5083394423802728
2023,3,2023-03,2700,19095577.85,0.34878899598075735
2023,4,2023-04,2700,17279334.464,-1.5831366830054223
2023,5,2023-05,2700,18640214.743,-0.13557762936106943
2023,6,2023-06,2700,17975349.36,-0.8427903941191754
2023,7,2023-07,2700,18678095.271,-0.09528437057160197
2023,8,2023-08,2700,18562034.256,-0.21873767916231598
2023,9,2023-09,2700,18054262.422,-0.7588511092962401
2023,10,2023-10,2700,18868180.939,0.1069084555920811
2023,11,2023-11,2700,18787744.776,0.021349058643055877
2023,12,2023-12,2700,20392830.336,1.7286676009906121
2023,1,2023-01,2705,10649637.81,1.4761539370846195
2023,2,2023-02,2705,9625278.178,0.010785433257016423
2023,3,2023-03,2705,10002714.156,0.5507157244309346
2023,4,2023-04,2705,8930859.06,-0.9825960630307453
2023,5,2023-05,2705,9127986.991,-0.7006003143813095
2023,6,2023-06,2705,8977808.805,-0.9154334421732532
2023,7,2023-07,2705,9259807.001,-0.5120289525334238
2023,8,2023-08,2705,8887630,-1.0444361639046875
2023,9,2023-09,2705,9092796.682,-0.7509408089084909
2023,10,2023-10,2705,9820218.298,0.28965147117637735
2023,11,2023-11,2705,10050791.939,0.6194920279294484
2023,12,2023-12,2705,10987335.08,1.9592371510535247
2023,1,2023-01,2710,14823419.824,1.9790350597911364
2023,2,2023-02,2710,13323416.632,0.6217203487436325
2023,3,2023-03,2710,13121329.636,0.438856969488772
2023,4,2023-04,2710,11487533.659,-1.0395234274726297
2023,5,2023-05,2710,11841389.829,-0.7193279854245794
2023,6,2023-06,2710,11569097.356,-0.9657185139791375
2023,7,2023-07,2710,11933498.749,-0.6359809680305674
2023,8,2023-08,2710,11933922.144,-0.6355978486711231
2023,9,2023-09,2710,11739336.434,-0.8116735051438743
2023,10,2023-10,2710,12613361.664,-0.020790319806173366
2023,11,2023-11,2710,12881199.657,0.2215694631697664
2023,12,2023-12,2710,14368545.352,1.5674307273347794
2023,1,2023-01,2715,8435803.733,1.7801886952628772
2023,2,2023-02,2715,7891705.997,0.82590383257158
2023,3,2023-03,2715,8111085.569,1.2106703752195276
2023,4,2023-04,2715,7122893.21,-0.5225053894024861
2023,5,2023-05,2715,7230520.788,-0.33373899377549365
2023,6,2023-06,2715,6985198.703,-0.7640057210742235
2023,7,2023-07,2715,7103963.991,-0.5557050628417965
2023,8,2023-08,2715,6398211.435,-1.7935138909904482
2023,9,2023-09,2715,6907487.939,-0.9003014651046223
2023,10,2023-10,2715,7642839.164,0.38942002489437966
2023,11,2023-11,2715,7644013.589,0.39147983129626857
2023,12,2023-12,2715,7575952.076,0.2721077639444454
2023,1,2023-01,2720,8210330.718,1.792328329895473
2023,2,2023-02,2720,7385994.881,0.41587394329978133
2023,3,2023-03,2720,7356262.151,0.3662270096144684
2023,4,2023-04,2720,6433889.541,-1.1739266123979832
2023,5,2023-05,2720,6614102.444,-0.8730118277657415
2023,6,2023-06,2720,6680029.265,-0.7629289490569777
2023,7,2023-07,2720,6792768.278,-0.574680298423196
2023,8,2023-08,2720,6895304.771,-0.4034675484236008
2023,9,2023-09,2720,6650740.846,-0.8118339838735125
2023,10,2023-10,2720,7130192.291,-0.011258520562806868
2023,11,2023-11,2720,7222667.531,0.1431542127386202
2023,12,2023-12,2720,8270935.283,1.8935242449554817
2023,1,2023-01,2725,13997346.733,1.7837813960898827
2023,2,2023-02,2725,12727780.455,0.5843641339956593
2023,3,2023-03,2725,13010041.57,0.8510291042422645
2023,4,2023-04,2725,11208186.574,-0.8512656269928078
2023,5,2023-05,2725,11518040.132,-0.5585328153022044
2023,6,2023-06,2725,11128889.536,-0.9261811614223858
2023,7,2023-07,2725,11207792.862,-0.8516375847056707
2023,8,2023-08,2725,10735673.317,-1.2976704873258764
2023,9,2023-09,2725,11370121.945,-0.6982778841023701
2023,10,2023-10,2725,12264880.968,0.14704184138010143
2023,11,2023-11,2725,12669293.038,0.529108399198092
2023,12,2023-12,2725,13472823.87,1.2882406849453136
2023,1,2023-01,2730,5093534.814,1.5765692395558015
2023,2,2023-02,2730,4538001.585,-0.09883274675303856
2023,3,2023-03,2730,4689399.188,0.35775892328115355
2023,4,2023-04,2730,4064353.612,-1.527281511561948
2023,5,2023-05,2730,4367536.138,-0.612930074495109
2023,6,2023-06,2730,4375491.663,-0.5889374459873213
2023,7,2023-07,2730,4501037.822,-0.21030971828024422
2023,8,2023-08,2730,4074657.76,-1.496205800649938
2023,9,2023-09,2730,4504808.365,-0.1989383458728094
2023,10,2023-10,2730,4825295.375,0.7676007288585429
2023,11,2023-11,2730,4769584.52,0.5995854378668956
2023,12,2023-12,2730,5045572.158,1.4319213140380136
2023,1,2023-01,2735,14129113.203,1.8032577343174574
2023,2,2023-02,2735,12796196.347,0.4939924181864723
2023,3,2023-03,2735,12935528.74,0.630852469694766
2023,4,2023-04,2735,11201209.219,-1.0726929432939958
2023,5,2023-05,2735,11652744.287,-0.6291700026933816
2023,6,2023-06,2735,11366089.204,-0.910738621302365
2023,7,2023-07,2735,11707893.029,-0.5749998308602073
2023,8,2023-08,2735,11392021.054,-0.885266911168848
2023,9,2023-09,2735,11437116.735,-0.8409714168363742
2023,10,2023-10,2735,12386962.265,0.09201986653820861
2023,11,2023-11,2735,12499765.34,0.20282134150314157
2023,12,2023-12,2735,14014721.577,1.690895895915117
2023,1,2023-01,2740,8558038.287,2.0937042008913083
2023,2,2023-02,2740,7633371.708,-0.8678256004236401
2023,3,2023-03,2740,7927972.981,0.07572580427660501
2023,4,2023-04,2740,7291035.9,-1.9642615703985309
2023,5,2023-05,2740,7791421.921,-0.36162106515225534
2023,6,2023-06,2740,7796408.203,-0.34565095973682075
2023,7,2023-07,2740,8007461.205,0.33031134848885996
2023,8,2023-08,2740,8121331.494,0.6950160561279635
2023,9,2023-09,2740,7799469.626,-0.33584580871823694
2023,10,2023-10,2740,8096244.701,0.6146678670874705
2023,11,2023-11,2740,7734688.332,-0.5433278753418911
2023,12,2023-12,2740,8094508.642,0.6091076028991591
2023,1,2023-01,2745,11462028.893,1.7284115696682991
2023,2,2023-02,2745,10406216.914,0.7028562986945237
2023,3,2023-03,2745,10185790.211,0.48874642721993333
2023,4,2023-04,2745,8751185.229,-0.904746666549312
2023,5,2023-05,2745,8949981.283,-0.7116475683352661
2023,6,2023-06,2745,8767036.47,-0.8893496791288595
2023,7,2023-07,2745,8897680.25,-0.7624497955664115
2023,8,2023-08,2745,8964564.368,-0.6974823950030079
2023,9,2023-09,2745,8853643.239,-0.8052248252565986
2023,10,2023-10,2745,9558042.931,-0.12101131814416888
2023,11,2023-11,2745,9809442.076,0.12318340913790377
2023,12,2023-12,2745,11585881.136,1.8487145432629717
2023,1,2023-01,2750,17415830.742,1.752417115063837
2023,2,2023-02,2750,15796052.124,0.5721048788267776
2023,3,2023-03,2750,15243912.281,0.1697675436102007
2023,4,2023-04,2750,13189098.956,-1.3275489931861002
2023,5,2023-05,2750,13634785.86,-1.0027825711108762
2023,6,2023-06,2750,13775234.037,-0.9004397570817743
2023,7,2023-07,2750,14426044.551,-0.4262023491979698
2023,8,2023-08,2750,14781552.521,-0.16714817820952652
2023,9,2023-09,2750,14190219.153,-0.5980453404448606
2023,10,2023-10,2750,14954333.466,-0.041244884200182554
2023,11,2023-11,2750,15178969.609,0.12244463814415867
2023,12,2023-12,2750,17545187.7,1.8466778977863092
2023,1,2023-01,2755,3295211.073,1.904960824500141
2023,2,2023-02,2755,2858094.396,0.5787944216578282
2023,3,2023-03,2755,2712492.073,0.1370521612992853
2023,4,2023-04,2755,2279147.543,-1.1776699410136697
2023,5,2023-05,2755,2444241.527,-0.6767920143355572
2023,6,2023-06,2755,2504695.388,-0.4933813059395029
2023,7,2023-07,2755,2471848.937,-0.5930340120951323
2023,8,2023-08,2755,2490987.445,-0.5349697751405474
2023,9,2023-09,2755,2482173.319,-0.5617109140324377
2023,10,2023-10,2755,2494564.168,-0.5241183706427189
2023,11,2023-11,2755,2672982.53,0.017184329035695403
2023,12,2023-12,2755,3301382.601,1.923684596706619
2023,1,2023-01,2760,1683405.502,1.727682205829629
2023,2,2023-02,2760,1493710.724,0.8946127754148812
2023,3,2023-03,2760,1374736.727,0.37212290531969167
2023,4,2023-04,2760,1107007.883,-0.8036433330987361
2023,5,2023-05,2760,1115851.593,-0.7648050238414652
2023,6,2023-06,2760,1095906.571,-0.8523961968422828
2023,7,2023-07,2760,1118870.62,-0.7515465718702847
2023,8,2023-08,2760,1113703.398,-0.7742391031763737
2023,9,2023-09,2760,1108470.936,-0.7972181444761129
2023,10,2023-10,2760,1224666.516,-0.2869300560643631
2023,11,2023-11,2760,1348176.567,0.2554804885056427
2023,12,2023-12,2760,1695518.963,1.7808800542997707
2023,1,2023-01,2765,10940126.272,1.8421471502477442
2023,2,2023-02,2765,9879356.702,0.6312150681756917
2023,3,2023-03,2765,9557896.55,0.26424902562174013
2023,4,2023-04,2765,8246419.651,-1.2328805082651246
2023,5,2023-05,2765,8539376.695,-0.8984524729203751
2023,6,2023-06,2765,8529584.13,-0.9096312731609167
2023,7,2023-07,2765,8889827.722,-0.49839160787369247
2023,8,2023-08,2765,9050007.324,-0.31553698568149235
2023,9,2023-09,2765,8709106.002,-0.7046962897427632
2023,10,2023-10,2765,9239495.885,-0.09922442903399359
2023,11,2023-11,2765,9466093.767,0.15945064310573473
2023,12,2023-12,2765,10869700.3,1.7617516795274568
2023,1,2023-01,2770,6838201.678,1.9104246540751686
2023,2,2023-02,2770,6148640.758,-0.25535604356027514
2023,3,2023-03,2770,6267339.547,0.11745444872937214
2023,4,2023-04,2770,5703486.303,-1.6535021654510371
2023,5,2023-05,2770,5963864.653,-0.8357029135558384
2023,6,2023-06,2770,6029883.061,-0.6283515547592567
2023,7,2023-07,2770,6201342.147,-0.08983092790439397
2023,8,2023-08,2770,6395849.522,0.5210800244197877
2023,9,2023-09,2770,6057442.438,-0.5417927533331856
2023,10,2023-10,2770,6350073.254,0.3773054067338154
2023,11,2023-11,2770,6071704.125,-0.49699948630709284
2023,12,2023-12,2770,6731492.514,1.5752713109129506
2023,1,2023-01,2774,440.364,1.7672303238164286
2023,2,2023-02,2774,412.707,1.2996518549863156
2023,3,2023-03,2774,380.284,0.7514978001402092
2023,4,2023-04,2774,321.845,-0.23649143007141823
2023,5,2023-05,2774,294.281,-0.7024976098752023
