"month","postcodes","energy_standardized","centroid","energy_centroid","sbd_condition"
2,2700,-0.508339442380275,4,0.280815401834566,"Normal"
3,2700,0.348788995980756,4,0.359241955204746,"Normal"
4,2700,-1.58313668300542,4,-1.1007873210884,"Normal"
5,2700,-0.135577629361071,4,-0.884585954745308,"Normal"
6,2700,-0.842790394119177,4,-0.910184695061663,"Normal"
7,2700,-0.0952843705716036,4,-0.487721445793424,"Normal"
8,2700,-0.218737679162318,4,-0.501471686058815,"Normal"
9,2700,-0.758851109296242,4,-0.811204776559311,"Normal"
10,2700,0.106908455592079,4,-0.0395531130682662,"Normal"
11,2700,0.0213490586430542,4,0.463250432727594,"Normal"
12,2700,1.72866760099061,4,1.88472734747018,"Normal"
1,2705,1.47615393708462,4,1.7474738551381,"Normal"
2,2705,0.0107854332570155,4,0.280815401834566,"Normal"
3,2705,0.550715724430934,4,0.359241955204746,"Normal"
4,2705,-0.982596063030746,4,-1.1007873210884,"Normal"
5,2705,-0.70060031438131,4,-0.884585954745308,"Normal"
6,2705,-0.915433442173254,4,-0.910184695061663,"Normal"
7,2705,-0.512028952533425,4,-0.487721445793424,"Normal"
8,2705,-1.04443616390469,4,-0.501471686058815,"Normal"
9,2705,-0.750940808908492,4,-0.811204776559311,"Normal"
10,2705,0.289651471176376,4,-0.0395531130682662,"Normal"
11,2705,0.619492027929447,4,0.463250432727594,"Normal"
12,2705,1.95923715105352,4,1.88472734747018,"Normal"
1,2710,1.97903505979114,4,1.7474738551381,"Normal"
2,2710,0.621720348743632,4,0.280815401834566,"Normal"
3,2710,0.438856969488772,4,0.359241955204746,"Normal"
4,2710,-1.03952342747263,4,-1.1007873210884,"Normal"
5,2710,-0.71932798542458,4,-0.884585954745308,"Normal"
6,2710,-0.965718513979138,4,-0.910184695061663,"Normal"
7,2710,-0.635980968030568,4,-0.487721445793424,"Normal"
8,2710,-0.635597848671123,4,-0.501471686058815,"Normal"
9,2710,-0.811673505143875,4,-0.811204776559311,"Normal"
10,2710,-0.0207903198061735,4,-0.0395531130682662,"Normal"
11,2710,0.221569463169766,4,0.463250432727594,"Normal"
12,2710,1.56743072733478,4,1.88472734747018,"Normal"
1,2715,1.78018869526288,3,1.87674811872241,"Normal"
2,2715,0.825903832571579,3,0.192455028882166,"Normal"
3,2715,1.21067037521953,3,0.848418542683944,"Normal"
4,2715,-0.522505389402487,3,-0.916266136333057,"Normal"
5,2715,-0.333738993775494,3,-0.407548658686055,"Normal"
6,2715,-0.764005721074224,3,-0.591892499516328,"Normal"
7,2715,-0.555705062841797,3,-0.390741443555139,"Normal"
8,2715,-1.79351389099045,3,-1.74790001318992,"Normal"
9,2715,-0.900301465104623,3,-0.856372565085897,"Normal"
10,2715,0.389420024894379,3,0.406702531504064,"Normal"
11,2715,0.391479831296268,3,0.788447633264559,"Normal"
12,2715,0.272107763944445,3,0.797949461309257,"Normal"
1,2720,1.79232832989547,4,1.7474738551381,"Normal"
2,2720,0.415873943299781,4,0.280815401834566,"Normal"
3,2720,0.366227009614468,4,0.359241955204746,"Normal"
4,2720,-1.17392661239798,4,-1.1007873210884,"Normal"
5,2720,-0.873011827765742,4,-0.884585954745308,"Normal"
6,2720,-0.762928949056978,4,-0.910184695061663,"Normal"
7,2720,-0.574680298423197,4,-0.487721445793424,"Normal"
8,2720,-0.403467548423601,4,-0.501471686058815,"Normal"
9,2720,-0.811833983873513,4,-0.811204776559311,"Normal"
10,2720,-0.0112585205628074,4,-0.0395531130682662,"Normal"
11,2720,0.14315421273862,4,0.463250432727594,"Normal"
12,2720,1.89352424495548,4,1.88472734747018,"Normal"
1,2725,1.78378139608988,3,1.87674811872241,"Normal"
2,2725,0.584364133995659,3,0.192455028882166,"Normal"
3,2725,0.851029104242265,3,0.848418542683944,"Normal"
4,2725,-0.851265626992808,3,-0.916266136333057,"Normal"
5,2725,-0.558532815302204,3,-0.407548658686055,"Normal"
6,2725,-0.926181161422386,3,-0.591892499516328,"Normal"
7,2725,-0.851637584705671,3,-0.390741443555139,"Normal"
8,2725,-1.29767048732588,3,-1.74790001318992,"Normal"
9,2725,-0.69827788410237,3,-0.856372565085897,"Normal"
10,2725,0.147041841380102,3,0.406702531504064,"Normal"
11,2725,0.529108399198092,3,0.788447633264559,"Normal"
12,2725,1.28824068494531,3,0.797949461309257,"Normal"
1,2730,1.5765692395558,3,1.87674811872241,"Normal"
2,2730,-0.0988327467530384,3,0.192455028882166,"Normal"
3,2730,0.357758923281154,3,0.848418542683944,"Normal"
4,2730,-1.52728151156195,3,-0.916266136333057,"Normal"
5,2730,-0.612930074495109,3,-0.407548658686055,"Normal"
6,2730,-0.588937445987321,3,-0.591892499516328,"Normal"
7,2730,-0.210309718280244,3,-0.390741443555139,"Normal"
8,2730,-1.49620580064994,3,-1.74790001318992,"Normal"
9,2730,-0.198938345872809,3,-0.856372565085897,"Normal"
10,2730,0.767600728858543,3,0.406702531504064,"Normal"
11,2730,0.599585437866896,3,0.788447633264559,"Normal"
12,2730,1.43192131403801,3,0.797949461309257,"Normal"
1,2735,1.80325773431746,4,1.7474738551381,"Normal"
2,2735,0.493992418186473,4,0.280815401834566,"Normal"
3,2735,0.630852469694767,4,0.359241955204746,"Normal"
4,2735,-1.072692943294,4,-1.1007873210884,"Normal"
5,2735,-0.629170002693381,4,-0.884585954745308,"Normal"
6,2735,-0.910738621302364,4,-0.910184695061663,"Normal"
7,2735,-0.574999830860207,4,-0.487721445793424,"Normal"
8,2735,-0.885266911168847,4,-0.501471686058815,"Normal"
9,2735,-0.840971416836373,4,-0.811204776559311,"Normal"
10,2735,0.0920198665382094,4,-0.0395531130682662,"Normal"
11,2735,0.202821341503142,4,0.463250432727594,"Normal"
12,2735,1.69089589591512,4,1.88472734747018,"Normal"
1,2740,2.09370420089131,2,1.49179873833799,"Normal"
2,2740,-0.867825600423639,2,-0.0835842789879939,"Normal"
3,2740,0.0757258042766057,2,-0.0570467517226409,"Normal"
4,2740,-1.96426157039853,2,-1.448119846376,"Normal"
5,2740,-0.361621065152255,2,-1.12674080520377,"Normal"
6,2740,-0.34565095973682,2,-0.933443083453534,"Normal"
7,2740,0.330311348488861,2,0.0692444265251755,"Normal"
8,2740,0.695016056127964,2,0.476026090329549,"Normal"
9,2740,-0.335845808718236,2,-0.544614589685897,"Normal"
10,2740,0.614667867087471,2,-0.0649799831600339,"Normal"
11,2740,-0.54332787534189,2,0.237025741251988,"Normal"
12,2740,0.60910760289916,2,1.98443434214516,"Normal"
1,2745,1.7284115696683,4,1.7474738551381,"Normal"
2,2745,0.702856298694523,4,0.280815401834566,"Normal"
3,2745,0.488746427219933,4,0.359241955204746,"Normal"
4,2745,-0.904746666549313,4,-1.1007873210884,"Normal"
5,2745,-0.711647568335267,4,-0.884585954745308,"Normal"
6,2745,-0.88934967912886,4,-0.910184695061663,"Normal"
7,2745,-0.762449795566412,4,-0.487721445793424,"Normal"
8,2745,-0.697482395003008,4,-0.501471686058815,"Normal"
9,2745,-0.805224825256599,4,-0.811204776559311,"Normal"
10,2745,-0.121011318144169,4,-0.0395531130682662,"Normal"
11,2745,0.123183409137903,4,0.463250432727594,"Normal"
12,2745,1.84871454326297,4,1.88472734747018,"Normal"
1,2750,1.75241711506384,4,1.7474738551381,"Normal"
2,2750,0.572104878826778,4,0.280815401834566,"Normal"
3,2750,0.169767543610201,4,0.359241955204746,"Normal"
4,2750,-1.3275489931861,4,-1.1007873210884,"Normal"
5,2750,-1.00278257111088,4,-0.884585954745308,"Normal"
6,2750,-0.900439757081774,4,-0.910184695061663,"Normal"
7,2750,-0.426202349197969,4,-0.487721445793424,"Normal"
8,2750,-0.167148178209526,4,-0.501471686058815,"Normal"
9,2750,-0.59804534044486,4,-0.811204776559311,"Normal"
10,2750,-0.041244884200182,4,-0.0395531130682662,"Normal"
11,2750,0.122444638144159,4,0.463250432727594,"Normal"
12,2750,1.84667789778631,4,1.88472734747018,"Normal"
1,2755,1.90496082450014,4,1.7474738551381,"Normal"
2,2755,0.578794421657828,4,0.280815401834566,"Normal"
3,2755,0.137052161299285,4,0.359241955204746,"Normal"
4,2755,-1.17766994101367,4,-1.1007873210884,"Normal"
5,2755,-0.676792014335557,4,-0.884585954745308,"Normal"
6,2755,-0.493381305939503,4,-0.910184695061663,"Normal"
7,2755,-0.593034012095133,4,-0.487721445793424,"Normal"
8,2755,-0.534969775140548,4,-0.501471686058815,"Normal"
9,2755,-0.561710914032438,4,-0.811204776559311,"Normal"
10,2755,-0.524118370642719,4,-0.0395531130682662,"Normal"
11,2755,0.0171843290356952,4,0.463250432727594,"Normal"
12,2755,1.92368459670662,4,1.88472734747018,"Normal"
1,2760,1.72768220582963,4,1.7474738551381,"Normal"
2,2760,0.894612775414882,4,0.280815401834566,"Normal"
3,2760,0.372122905319692,4,0.359241955204746,"Normal"
4,2760,-0.803643333098736,4,-1.1007873210884,"Normal"
5,2760,-0.764805023841465,4,-0.884585954745308,"Normal"
6,2760,-0.852396196842283,4,-0.910184695061663,"Normal"
7,2760,-0.751546571870285,4,-0.487721445793424,"Normal"
8,2760,-0.774239103176373,4,-0.501471686058815,"Normal"
9,2760,-0.797218144476113,4,-0.811204776559311,"Normal"
10,2760,-0.286930056064363,4,-0.0395531130682662,"Normal"
11,2760,0.255480488505643,4,0.463250432727594,"Normal"
12,2760,1.78088005429977,4,1.88472734747018,"Normal"
1,2765,1.84214715024774,4,1.7474738551381,"Normal"
2,2765,0.631215068175691,4,0.280815401834566,"Normal"
3,2765,0.264249025621739,4,0.359241955204746,"Normal"
4,2765,-1.23288050826513,4,-1.1007873210884,"Normal"
5,2765,-0.898452472920376,4,-0.884585954745308,"Normal"
6,2765,-0.909631273160918,4,-0.910184695061663,"Normal"
7,2765,-0.498391607873693,4,-0.487721445793424,"Normal"
8,2765,-0.315536985681493,4,-0.501471686058815,"Normal"
9,2765,-0.704696289742764,4,-0.811204776559311,"Normal"
10,2765,-0.0992244290339944,4,-0.0395531130682662,"Normal"
11,2765,0.159450643105734,4,0.463250432727594,"Normal"
12,2765,1.76175167952746,4,1.88472734747018,"Normal"
1,2770,1.91042465407517,2,1.49179873833799,"Normal"
2,2770,-0.255356043560276,2,-0.0835842789879939,"Normal"
3,2770,0.117454448729371,2,-0.0570467517226409,"Normal"
4,2770,-1.65350216545104,2,-1.448119846376,"Normal"
5,2770,-0.83570291355584,2,-1.12674080520377,"Normal"
6,2770,-0.628351554759258,2,-0.933443083453534,"Normal"
7,2770,-0.0898309279043952,2,0.0692444265251755,"Normal"
8,2770,0.521080024419787,2,0.476026090329549,"Normal"
9,2770,-0.541792753333187,2,-0.544614589685897,"Normal"
10,2770,0.377305406733814,2,-0.0649799831600339,"Normal"
11,2770,-0.496999486307094,2,0.237025741251988,"Normal"
12,2770,1.57527131091295,2,1.98443434214516,"Normal"
1,2774,1.76723032381643,4,1.8421583645299,"Outlier"
2,2774,1.29965185498632,4,0.257044462766671,"Outlier"
3,2774,0.751497800140209,4,0.968638819681948,"Outlier"
4,2774,-0.236491430071419,4,-0.918943512300316,"Outlier"
5,2774,-0.702497609875203,4,-0.443417897076148,"Outlier"
6,2774,-1.30710191266663,4,-0.557506641515362,"Outlier"
7,2774,-1.21934113486365,4,-0.345491865647332,"Outlier"
8,2774,-0.870326783685686,4,-1.83375331901358,"Outlier"
9,2774,-0.674517627739981,4,-0.77881663028519,"Outlier"
10,2774,0.135887474164473,4,0.394196960968016,"Outlier"
11,2774,0.316075177848581,4,0.752063633348822,"Outlier"
12,2774,0.739933867946559,4,0.663827624542571,"Outlier"
1,2775,1.80482582839565,4,1.7474738551381,"Normal"
2,2775,0.812998380760223,4,0.280815401834566,"Normal"
3,2775,0.340607592260135,4,0.359241955204746,"Normal"
4,2775,-1.0570633587255,4,-1.1007873210884,"Normal"
5,2775,-0.809025780200817,4,-0.884585954745308,"Normal"
6,2775,-0.874756574855638,4,-0.910184695061663,"Normal"
7,2775,-0.693659827325709,4,-0.487721445793424,"Normal"
8,2775,-0.556745793803565,4,-0.501471686058815,"Normal"
9,2775,-0.712426788574381,4,-0.811204776559311,"Normal"
10,2775,-0.165787118775299,4,-0.0395531130682662,"Normal"
11,2775,0.15666517955839,4,0.463250432727594,"Normal"
12,2775,1.7543682612865,4,1.88472734747018,"Normal"
1,2780,1.81258014323871,4,1.7474738551381,"Normal"
2,2780,0.608836404056321,4,0.280815401834566,"Normal"
3,2780,0.395263227241708,4,0.359241955204746,"Normal"
4,2780,-1.27295819377554,4,-1.1007873210884,"Normal"
5,2780,-0.782319006495808,4,-0.884585954745308,"Normal"
6,2780,-0.74460637350354,4,-0.910184695061663,"Normal"
7,2780,-0.501879442025515,4,-0.487721445793424,"Normal"
8,2780,-0.460587594448067,4,-0.501471686058815,"Normal"
9,2780,-0.76183440819084,4,-0.811204776559311,"Normal"
10,2780,-0.106823402248987,4,-0.0395531130682662,"Normal"
11,2780,-0.0145279158939688,4,0.463250432727594,"Normal"
12,2780,1.82885656204552,4,1.88472734747018,"Normal"
1,2785,1.75513585303448,4,1.7474738551381,"Normal"
2,2785,0.571262166437518,4,0.280815401834566,"Normal"
3,2785,0.452877153406595,4,0.359241955204746,"Normal"
4,2785,-0.919696616574729,4,-1.1007873210884,"Normal"
5,2785,-0.759174709251717,4,-0.884585954745308,"Normal"
6,2785,-0.893056865209906,4,-0.910184695061663,"Normal"
7,2785,-0.753685266087194,4,-0.487721445793424,"Normal"
8,2785,-0.829682511973157,4,-0.501471686058815,"Normal"
9,2785,-0.764658553411092,4,-0.811204776559311,"Normal"
10,2785,-0.0177811049121208,4,-0.0395531130682662,"Normal"
11,2785,0.373038999836341,4,0.463250432727594,"Normal"
12,2785,1.78542145470498,4,1.88472734747018,"Normal"
1,2790,1.49080887222395,3,0.149122157313269,"Outlier"
2,2790,-0.786887348061631,3,0.100061216491442,"Outlier"
3,2790,-0.0616731858294517,3,1.47135698981228,"Outlier"
4,2790,-1.87932724955417,3,-0.499257007968101,"Outlier"
5,2790,-0.78563915653541,3,-0.0931449799261358,"Outlier"
6,2790,-0.497622484503456,3,-2.15209152436545,"Outlier"
7,2790,0.501398677067484,3,-0.965014780356761,"Outlier"
8,2790,0.740302229627882,3,-0.440023549805366,"Outlier"
9,2790,-0.364110508493721,3,1.00974478799044,"Outlier"
10,2790,0.483787109836562,3,1.31104916286668,"Outlier"
11,2790,-0.400338249656735,3,-0.0946718977880253,"Outlier"
12,2790,1.5593012938787,3,0.202869425735724,"Outlier"
1,2795,1.73450580074002,4,1.7474738551381,"Normal"
2,2795,0.59568082371559,4,0.280815401834566,"Normal"
3,2795,0.36994473151278,4,0.359241955204746,"Normal"
4,2795,-0.948992749522715,4,-1.1007873210884,"Normal"
5,2795,-0.749084285810857,4,-0.884585954745308,"Normal"
6,2795,-0.866245889948817,4,-0.910184695061663,"Normal"
7,2795,-0.531852527705121,4,-0.487721445793424,"Normal"
8,2795,-0.635661570638667,4,-0.501471686058815,"Normal"
9,2795,-0.876075508791434,4,-0.811204776559311,"Normal"
10,2795,-0.281724532359527,4,-0.0395531130682662,"Normal"
11,2795,0.271065700798573,4,0.463250432727594,"Normal"
12,2795,1.91844000801018,4,1.88472734747018,"Normal"
1,2800,1.85409472817831,4,1.7474738551381,"Normal"
2,2800,0.566494867219091,4,0.280815401834566,"Normal"
3,2800,0.212388617309072,4,0.359241955204746,"Normal"
4,2800,-1.30492811486646,4,-1.1007873210884,"Normal"
5,2800,-0.882657379753953,4,-0.884585954745308,"Normal"
6,2800,-0.546396619376987,4,-0.910184695061663,"Normal"
7,2800,-0.161455069668983,4,-0.487721445793424,"Normal"
8,2800,-0.221233080752379,4,-0.501471686058815,"Normal"
9,2800,-0.828154827876684,4,-0.811204776559311,"Normal"
10,2800,-0.315911127782457,4,-0.0395531130682662,"Normal"
11,2800,-0.242148112090568,4,0.463250432727594,"Normal"
12,2800,1.869906119462,4,1.88472734747018,"Normal"
1,2805,1.8643054374009,2,1.49179873833799,"Normal"
2,2805,0.440219519970121,2,-0.0835842789879939,"Normal"
3,2805,0.120084102107774,2,-0.0570467517226409,"Normal"
4,2805,-1.41425272225384,2,-1.448119846376,"Normal"
5,2805,-1.01452942712104,2,-1.12674080520377,"Normal"
6,2805,-0.667030734821852,2,-0.933443083453534,"Normal"
7,2805,-0.0864045664262341,2,0.0692444265251755,"Normal"
8,2805,0.0357455571026006,2,0.476026090329549,"Normal"
9,2805,-0.565658807165284,2,-0.544614589685897,"Normal"
10,2805,-0.240238417572573,2,-0.0649799831600339,"Normal"
11,2805,-0.305789971285174,2,0.237025741251988,"Normal"
12,2805,1.83355003006459,2,1.98443434214516,"Normal"
1,2810,1.37086512100126,2,1.49179873833799,"Normal"
2,2810,-0.292967999765873,2,-0.0835842789879939,"Normal"
3,2810,-0.471538054952401,2,-0.0570467517226409,"Normal"
4,2810,-1.81802449094232,2,-1.448119846376,"Normal"
5,2810,-1.14970658805661,2,-1.12674080520377,"Normal"
6,2810,-0.34897289027128,2,-0.933443083453534,"Normal"
7,2810,1.00359961092016,2,0.0692444265251755,"Normal"
8,2810,0.990435850888273,2,0.476026090329549,"Normal"
9,2810,-0.198208879924763,2,-0.544614589685897,"Normal"
10,2810,-0.12688892038108,2,-0.0649799831600339,"Normal"
11,2810,-0.33891915529588,2,0.237025741251988,"Normal"
12,2810,1.38032639678051,2,1.98443434214516,"Normal"
1,2815,1.68878759875732,4,1.7474738551381,"Normal"
2,2815,0.638499742918778,4,0.280815401834566,"Normal"
3,2815,0.272897019700089,4,0.359241955204746,"Normal"
4,2815,-0.791676231698979,4,-1.1007873210884,"Normal"
5,2815,-0.826349761874942,4,-0.884585954745308,"Normal"
6,2815,-0.939274753253062,4,-0.910184695061663,"Normal"
7,2815,-0.694131138741224,4,-0.487721445793424,"Normal"
8,2815,-0.617107384464634,4,-0.501471686058815,"Normal"
9,2815,-0.769694350314936,4,-0.811204776559311,"Normal"
10,2815,-0.249871355187561,4,-0.0395531130682662,"Normal"
11,2815,0.325668037410507,4,0.463250432727594,"Normal"
12,2815,1.96225257674865,4,1.88472734747018,"Normal"
1,2819,-2.17974575849373,3,0.149122157313269,"Outlier"
2,2819,-1.21828883996435,3,0.100061216491442,"Outlier"
3,2819,-0.444299697778189,3,1.47135698981228,"Outlier"
4,2819,-0.0324167161469065,3,-0.499257007968101,"Outlier"
5,2819,0.478623279580796,3,-0.0931449799261358,"Outlier"
6,2819,0.34895641499317,3,-2.15209152436545,"Outlier"
7,2819,1.44731103267659,3,-0.965014780356761,"Outlier"
8,2819,0.867623873343674,3,-0.440023549805366,"Outlier"
9,2819,0.623545069414025,3,1.00974478799044,"Outlier"
10,2819,0.722702083510445,3,1.31104916286668,"Outlier"
11,2819,0.0591128353267119,3,-0.0946718977880253,"Outlier"
12,2819,-0.673123576462235,3,0.202869425735724,"Outlier"
1,2820,1.48252688307223,4,1.7474738551381,"Normal"
2,2820,0.603065456219752,4,0.280815401834566,"Normal"
3,2820,0.193788388178787,4,0.359241955204746,"Normal"
4,2820,-0.90202603644192,4,-1.1007873210884,"Normal"
5,2820,-0.894692471094853,4,-0.884585954745308,"Normal"
6,2820,-0.920190012030917,4,-0.910184695061663,"Normal"
7,2820,-0.495413243545874,4,-0.487721445793424,"Normal"
8,2820,-0.367096252571259,4,-0.501471686058815,"Normal"
9,2820,-0.783547735883704,4,-0.811204776559311,"Normal"
10,2820,-0.395356087231306,4,-0.0395531130682662,"Normal"
11,2820,0.312924560253417,4,0.463250432727594,"Normal"
12,2820,2.16601655107565,4,1.88472734747018,"Normal"
1,2825,1.35375974850071,1,1.6617721496928,"Outlier"
2,2825,0.594282365735318,1,0.14883508906083,"Outlier"
3,2825,0.621484852002143,1,0.221562071401455,"Outlier"
4,2825,-0.675095852474759,1,-1.24038251643726,"Outlier"
5,2825,0.134267165515761,1,-0.991457197131463,"Outlier"
6,2825,-0.482451542500332,1,-0.967612509075489,"Outlier"
7,2825,-0.505128285772252,1,-0.311343088371728,"Outlier"
8,2825,0.593634400332196,1,-0.14051209111049,"Outlier"
9,2825,-0.787097467106136,1,-0.722294236174756,"Outlier"
10,2825,-0.778714751098181,1,-0.0334922963371417,"Outlier"
11,2825,-1.74991867503299,1,0.396950070463912,"Outlier"
12,2825,1.68097804189852,1,1.97797455401933,"Outlier"
1,2830,-0.169492768234146,3,0.149122157313269,"Outlier"
2,2830,-0.849491940578055,3,0.100061216491442,"Outlier"
3,2830,-1.37938894909963,3,1.47135698981228,"Outlier"
4,2830,-2.11072136796764,3,-0.499257007968101,"Outlier"
5,2830,-0.0729297445444372,3,-0.0931449799261358,"Outlier"
6,2830,0.394313471795243,3,-2.15209152436545,"Outlier"
7,2830,0.697390507285363,3,-0.965014780356761,"Outlier"
8,2830,0.316670519246061,3,-0.440023549805366,"Outlier"
9,2830,0.310088811763543,3,1.00974478799044,"Outlier"
10,2830,0.801730394701556,3,1.31104916286668,"Outlier"
11,2830,0.656855971613613,3,-0.0946718977880253,"Outlier"
12,2830,1.40497509401852,3,0.202869425735724,"Outlier"
1,2835,1.76443763019052,4,1.8421583645299,"Outlier"
2,2835,1.11271488986801,4,0.257044462766671,"Outlier"
3,2835,1.35518399277532,4,0.968638819681948,"Outlier"
4,2835,0.682791397098428,4,-0.918943512300316,"Outlier"
5,2835,-0.976800759133289,4,-0.443417897076148,"Outlier"
6,2835,-0.877974357080711,4,-0.557506641515362,"Outlier"
7,2835,-0.69345115362498,4,-0.345491865647332,"Outlier"
8,2835,-0.613698880563841,4,-1.83375331901358,"Outlier"
9,2835,-0.882182042771071,4,-0.77881663028519,"Outlier"
10,2835,-0.663769861661401,4,0.394196960968016,"Outlier"
11,2835,-0.615048011766709,4,0.752063633348822,"Outlier"
12,2835,0.407797156669726,4,0.663827624542571,"Outlier"
1,2840,0.90182128310974,3,0.149122157313269,"Outlier"
2,2840,-0.38873222154185,3,0.100061216491442,"Outlier"
3,2840,0.500146704347796,3,1.47135698981228,"Outlier"
4,2840,0.103559978320689,3,-0.499257007968101,"Outlier"
5,2840,0.404910642536984,3,-0.0931449799261358,"Outlier"
6,2840,0.210791485505533,3,-2.15209152436545,"Outlier"
7,2840,-3.02080133205317,3,-0.965014780356761,"Outlier"
8,2840,0.265273715228317,3,-0.440023549805366,"Outlier"
9,2840,0.274713337061291,3,1.00974478799044,"Outlier"
10,2840,0.104073069888706,3,1.31104916286668,"Outlier"
11,2840,0.518226700994144,3,-0.0946718977880253,"Outlier"
12,2840,0.126016636601821,3,0.202869425735724,"Outlier"
1,2845,1.66159768779554,2,1.49179873833799,"Normal"
2,2845,0.0887384796097749,2,-0.0835842789879939,"Normal"
3,2845,-0.0558450425232614,2,-0.0570467517226409,"Normal"
4,2845,-1.44681208370117,2,-1.448119846376,"Normal"
5,2845,-0.793918473384988,2,-1.12674080520377,"Normal"
6,2845,-0.791010345545533,2,-0.933443083453534,"Normal"
7,2845,-0.141211626489158,2,0.0692444265251755,"Normal"
8,2845,0.310917468146021,2,0.476026090329549,"Normal"
9,2845,-0.619391041711904,2,-0.544614589685897,"Normal"
10,2845,-0.254814272878195,2,-0.0649799831600339,"Normal"
11,2845,-0.0348892804839722,2,0.237025741251988,"Normal"
12,2845,2.07663853116685,2,1.98443434214516,"Normal"
1,2855,1.6419985370624,4,1.7474738551381,"Normal"
2,2855,0.343820543381239,4,0.280815401834566,"Normal"
3,2855,0.153327914296983,4,0.359241955204746,"Normal"
4,2855,-1.28729243537037,4,-1.1007873210884,"Normal"
5,2855,-0.915493448522944,4,-0.884585954745308,"Normal"
6,2855,-0.825883653021745,4,-0.910184695061663,"Normal"
7,2855,-0.181250460985736,4,-0.487721445793424,"Normal"
8,2855,-0.0913589570221143,4,-0.501471686058815,"Normal"
9,2855,-0.737953457391158,4,-0.811204776559311,"Normal"
10,2855,-0.163401429513909,4,-0.0395531130682662,"Normal"
11,2855,-0.0273416549610765,4,0.463250432727594,"Normal"
12,2855,2.09082850204843,4,1.88472734747018,"Normal"
1,2860,1.4688605463878,2,1.49179873833799,"Normal"
2,2860,0.0410300041253711,2,-0.0835842789879939,"Normal"
3,2860,-0.23945593374741,2,-0.0570467517226409,"Normal"
4,2860,-1.49475483708996,2,-1.448119846376,"Normal"
5,2860,-0.975164802985227,2,-1.12674080520377,"Normal"
6,2860,-0.640556820493901,2,-0.933443083453534,"Normal"
7,2860,0.0648406205331604,2,0.0692444265251755,"Normal"
8,2860,0.0471547245232078,2,0.476026090329549,"Normal"
9,2860,-0.672057289856671,2,-0.544614589685897,"Normal"
10,2860,0.0412104449973005,2,-0.0649799831600339,"Normal"
11,2860,0.193064759317889,2,0.237025741251988,"Normal"
12,2860,2.16582858428843,2,1.98443434214516,"Normal"
1,2865,1.5188984591932,4,1.7474738551381,"Normal"
2,2865,0.714115950691372,4,0.280815401834566,"Normal"
3,2865,0.0991864749959059,4,0.359241955204746,"Normal"
4,2865,-1.03829289092214,4,-1.1007873210884,"Normal"
5,2865,-0.922464202497709,4,-0.884585954745308,"Normal"
6,2865,-0.825264003262714,4,-0.910184695061663,"Normal"
7,2865,-0.439842396865996,4,-0.487721445793424,"Normal"
8,2865,-0.383729688399071,4,-0.501471686058815,"Normal"
9,2865,-0.78914612469409,4,-0.811204776559311,"Normal"
10,2865,-0.317588363987091,4,-0.0395531130682662,"Normal"
11,2865,0.281914815076155,4,0.463250432727594,"Normal"
12,2865,2.10221197067218,4,1.88472734747018,"Normal"
1,2870,1.68094505846865,2,1.49179873833799,"Normal"
2,2870,-0.0192004617142604,2,-0.0835842789879939,"Normal"
3,2870,-0.307574452983317,2,-0.0570467517226409,"Normal"
4,2870,-1.73813560025348,2,-1.448119846376,"Normal"
5,2870,-1.05794816060426,2,-1.12674080520377,"Normal"
6,2870,-0.620187943992672,2,-0.933443083453534,"Normal"
7,2870,0.0464599812634114,2,0.0692444265251755,"Normal"
8,2870,0.401110394748492,2,0.476026090329549,"Normal"
9,2870,-0.281247716699339,2,-0.544614589685897,"Normal"
10,2870,0.168616640012749,2,-0.0649799831600339,"Normal"
11,2870,-0.0830776196761523,2,0.237025741251988,"Normal"
12,2870,1.81023988143018,2,1.98443434214516,"Normal"
1,2890,1.86784200955357,2,1.49179873833799,"Normal"
2,2890,-0.0844325582191837,2,-0.0835842789879939,"Normal"
3,2890,0.0298981653440692,2,-0.0570467517226409,"Normal"
4,2890,-1.77288125289998,2,-1.448119846376,"Normal"
5,2890,-0.732624107722424,2,-1.12674080520377,"Normal"
6,2890,-0.417259667658428,2,-0.933443083453534,"Normal"
7,2890,0.680698150616447,2,0.0692444265251755,"Normal"
8,2890,0.989882892720278,2,0.476026090329549,"Normal"
9,2890,-0.608899695473445,2,-0.544614589685897,"Normal"
10,2890,-0.205562194773447,2,-0.0649799831600339,"Normal"
11,2890,-0.811645560647934,2,0.237025741251988,"Normal"
12,2890,1.06498381916048,2,1.98443434214516,"Normal"
1,2900,-1.12100449438153,2,-0.0605671075036914,"Outlier"
2,2900,-0.84422329733197,2,-0.272061051044412,"Outlier"
3,2900,-0.658982602123437,2,-1.02152545430117,"Outlier"
4,2900,-1.14746818659759,2,-0.764561829205025,"Outlier"
5,2900,-0.282290211888978,2,-0.904292613413947,"Outlier"
6,2900,-0.585382453435383,2,-0.284844037168637,"Outlier"
7,2900,-0.381812749748262,2,0.365827528657202,"Outlier"
8,2900,0.282024182557835,2,1.86751698552022,"Outlier"
9,2900,0.487091899242272,2,1.99958762145011,"Outlier"
10,2900,1.40749237499336,2,0.225812878945036,"Outlier"
11,2900,0.993340575619773,2,-0.398959540233779,"Outlier"
12,2900,1.85121496309392,2,-0.751933381701906,"Outlier"
1,2910,1.92215114741169,3,0.149122157313269,"Outlier"
2,2910,-0.3887859207869,3,0.100061216491442,"Outlier"
